impl,n,p,k,d,n_tr,n_te,t_total,t_comp,t_comm,acc,flops,gflops_total,gflops_comp,variant,threads,nodes,reps,t_bcast,t_scatter,t_gather,t_total_std,t_comp_std,t_comm_std,t_total_max,t_comp_max,t_comm_max
mpi,14376,32,7,64,10782,3594,0.4323245820666666,0.06948434099999996,0.3628402410666666,1.0,7440097536.0,17.209517674044037,107.07588830697846,v3,1,2,15,0.18878431280000002,0.08534441520000001,0.08871151306666661,0.0011878314286448372,0.0032132375292874263,0.003140718196008778,0.4323269289333333,0.10422024313333327,0.3628402410666666
mpi,14376,16,7,64,10782,3594,0.17093955186666665,0.0821834767333333,0.08875607513333336,1.0,7440097536.0,43.52472821388521,90.53033324620014,v3,2,2,15,0.022752232599999967,0.016716521600000027,0.04928732093333337,0.003325705774062704,0.0028614335569700907,0.004501179416079464,0.17093957380000002,0.10246722299999994,0.08914248186666666
mpi,14376,8,7,64,10782,3594,0.22697695833333328,0.12172556379999998,0.1052513945333333,1.0,7440097536.0,32.77908731631534,61.12189834030575,v3,4,2,15,0.02455067206666662,0.04562163240000004,0.03507909006666664,0.0003398509528680951,0.0007443450056018591,0.0007848906842725729,0.22697699973333327,0.1301569342666666,0.10625931913333338
mpi,14376,4,7,64,10782,3594,0.2666826658666667,0.18545582193333338,0.08122684393333333,1.0,7440097536.0,27.898691922180742,40.11789685780005,v3,8,2,15,0.03743246053333331,0.020201188533333317,0.023593194866666705,0.0010698246112107136,0.0013565230402975156,0.00147424409957279,0.2666826658666667,0.19126130273333344,0.08201391086666666
